Tweets,len,ID,Date,Source,Likes,RTs
"RT @Diario_16: ""El trumpismo a la madrileña de Ayuso se consolida a lo bestia en la Comunidad de Madrid y endosa al líder del PP un ser o n…",140,1389716118445740035,2021-05-04 22:58:36,Twitter for iPhone,0,0
"RT @_Marco_Ac: A ver si me ha quedado claro: Gente que ha votado EN CONTRA DE: el divorcio, el aborto, el matrimonio homosexual, la eutanas…",140,1389716116746952713,2021-05-04 22:58:36,Twitter for iPhone,0,0
"RT @TabarniaB: ¿Me ayudáis a que @jordi_canyas recupere el tuit que se le ha borrado, en el que se cachondeaba de Ayuso y su convocatoria e…",140,1389716116524634121,2021-05-04 22:58:36,Twitter for Android,0,0
"RT @okdiario: Envían mariachis a la sede de Podemos y le cantan a Iglesias: «Rata de dos patas»

#Elecciones4M

👉 https://t.co/mvtwNOAFiD h…",140,1389716113882292225,2021-05-04 22:58:35,Twitter for Android,0,0
RT @Franlamadriddj: Yo solo le espero a Ayuso el mismo futuro que los ya expresidentes de la CAM #Elecciones4M,110,1389716113072824326,2021-05-04 22:58:35,Twitter for iPhone,0,0
"RT @Elenariegofan2: 8M, decían... #Elecciones4M https://t.co/FL8sGI4aoo",71,1389716112703737860,2021-05-04 22:58:35,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Es el comienzo de un cambio de rumbo para toda España"".

 #Elecciones4M https://t.co/QAyjwIOL8h",123,1389716106294833152,2021-05-04 22:58:34,Twitter for Android,0,0
RT @PUFJuanPUF: Arrimadas acordándose de la moción de censura en Murcia #Elecciones4M https://t.co/S1ypKw5f04,109,1389716100062007301,2021-05-04 22:58:32,Twitter for iPhone,0,0
RT @el_pais: Así ha cambiado el mapa del ganador por municipios en las elecciones de la Comunidad de Madrid con respecto a 2019 #Elecciones…,140,1389716099042889736,2021-05-04 22:58:32,Twitter for Android,0,0
RT @lydiacachosi: Hoy hay elecciones en #Madrid y me sorprende que haya quienes no están conscientes de su privilegio para decidir sin que…,139,1389716095779569665,2021-05-04 22:58:31,Twitter Web App,0,0
"RT @Diario_16: 🔴📩 Finalizando el escrutinio (98.9%) de las #Elecciones4M #4MDiario16
#EleccionesMadrid2021  

 PP (65)
 MÁS MADRID (24)
 P.…",140,1389716093774729223,2021-05-04 22:58:31,Twitter for iPhone,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Iglesias, emocionado en su despedida: ""Cuando uno deja de ser útil tiene que saber retirarse.…",139,1389716093313372163,2021-05-04 22:58:30,Twitter for Android,0,0
"RT @elpadrecorajede: -Se carga a 10.000 abuelos y gana por tener los bares abiertos
-Jajajaja 
#Elecciones4M https://t.co/J6mZzZdU8k",132,1389716089026891778,2021-05-04 22:58:29,Twitter for iPad,0,0
"RT @____Daniel___E: NO LE QUIERE #ESPAÑA🇪🇸

#PedroSánchez abucheado al

llegar al colegio electoral.

#GobiernoCriminalyCorrupto 
#Gobierno…",140,1389716083419009024,2021-05-04 22:58:28,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389716081200271363,2021-05-04 22:58:28,Twitter for iPhone,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389716079065374726,2021-05-04 22:58:27,Twitter for Android,0,0
"RT @espana_carlitos: Dos mujeres han arrasado en las elecciones de Madrid y han desbancado a Pablo Iglesias, el machirulo de España. 
Que t…",140,1389716077869998081,2021-05-04 22:58:27,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389716077429600256,2021-05-04 22:58:27,Twitter for Android,0,0
"RT @shababaty: #Elecciones4M 🇪🇸
Luego de que haya votado, los madrileños despiden a Sanchez con gritos de #Fuera #Fuera 

#PedroSanchez des…",140,1389716076544540672,2021-05-04 22:58:26,Twitter Web App,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389716073092718592,2021-05-04 22:58:26,Twitter for iPhone,0,0
"RT @Dragonosca: Pues ahora que los resultados son claros vamos con algunas conclusiones:

Mini hilo (si vives en #Madrid y te ofendes fácil…",140,1389716066704691201,2021-05-04 22:58:24,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389716066549575680,2021-05-04 22:58:24,Twitter for Android,0,0
"RT @Pitingo: De Madrid al Cielo 🌌
#Elecciones4M

L       I      B      E       R       T        A      D https://t.co/qgNLt9SY7N",128,1389716063617654784,2021-05-04 22:58:23,Twitter Web App,0,0
RT @ExpositoCOPE: Tras las #Elecciones4M... veremos cómo se gestiona esto https://t.co/E802umXpyw,97,1389716061352873989,2021-05-04 22:58:23,Twitter for iPad,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389716060849545218,2021-05-04 22:58:23,Twitter for iPhone,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389716060006400008,2021-05-04 22:58:23,Twitter for Android,0,0
"RT @informativost5: ✍️🏼Ayuso arrasa y provoca un terremoto político: Iglesias se va, el PSOE se hunde y Ciudadanos desaparece #Elecciones4M…",140,1389716058580336644,2021-05-04 22:58:22,Twitter for iPhone,0,0
"RT @telemadrid: El PP triplica sus resultados en Arganda del Rey.

👉 minuto a minuto: https://t.co/TVS23ET6Tw

📡 DIRECTO https://t.co/Cnw7O…",140,1389716057665978368,2021-05-04 22:58:22,Twitter Web App,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389716053895286790,2021-05-04 22:58:21,Twitter for iPhone,0,0
"RT @okdiario: Consúltalo aquí 👇🏻 

#Elecciones4M

https://t.co/Aj2ty7ez8n",73,1389716052960071693,2021-05-04 22:58:21,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Es el comienzo de un cambio de rumbo para toda España"".

 #Elecciones4M https://t.co/QAyjwIOL8h",123,1389716051324280839,2021-05-04 22:58:20,Twitter Web App,0,0
"RT @potorret: Lágrimas de progre aquí, gracias. #Elecciones4M https://t.co/bWbcfIFlKe",85,1389716048094564353,2021-05-04 22:58:20,Twitter for iPad,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389716047549325315,2021-05-04 22:58:20,Twitter for iPhone,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389716045485719553,2021-05-04 22:58:19,Twitter Web App,0,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389716044458205186,2021-05-04 22:58:19,Twitter for Android,0,0
"RT @unpocdeperfavor: Despertemos de una vez!! 
Esto es el comunismo del ""Sí se puede"" 
Y la 🐭 abandona el barco con los bolsillos llenos.
#…",140,1389716043346685953,2021-05-04 22:58:19,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389716043325747207,2021-05-04 22:58:19,Twitter Web App,0,0
Ya que veo mucho lloro por las #Elecciones4M por aquí dejo esto https://t.co/Sc4dgTSPQe,87,1389716042310721542,2021-05-04 22:58:18,Twitter for iPhone,3,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389716038120521728,2021-05-04 22:58:17,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389716035109019648,2021-05-04 22:58:17,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389716027123113987,2021-05-04 22:58:15,Twitter for Android,0,0
"RT @okdiario: #ÚLTIMAHORA 🚨 

Iglesias dimite y deja todos sus cargos políticos 

#Elecciones4M  https://t.co/7yvdz9KBKH",120,1389716024333848578,2021-05-04 22:58:14,Twitter for Android,0,0
RT @DelemerLouis: Félicitations au Parti Populaire Espagnol qui a remporté ce soir les élections régionales de #Madrid face à la gauche soc…,140,1389716023339847682,2021-05-04 22:58:14,Twitter for Android,0,0
"RT @ElectsWorld: 🇪🇸#Spain :

Pablo Iglesias, the leader of ""Podemos"" is retiring from politics after the results of Madrid regional electio…",140,1389716022991671299,2021-05-04 22:58:14,Twitter for Android,0,0
"RT @MariaFrnandez8: ¿Cómo era aquello de ""no se deben celebrar manifestaciones ni eventos multitudinarios porque estamos en pandemia""? Ay,…",139,1389716022261911554,2021-05-04 22:58:14,Twitter for iPhone,0,0
Ojalá tomarán esa decisión el ladrón rastrojero (@jguaido) y su banda malandra. Ojalá se alejaran de la política de… https://t.co/f83kFNH5IP,140,1389716022119239682,2021-05-04 22:58:14,Twitter for Android,0,6
"RT @modesto_garcia: La vocal de la mesa electoral esperando que te hagas el story votando. 

#Elecciones4M https://t.co/GGmcGJlhqX",130,1389716020563218442,2021-05-04 22:58:13,Twitter for Android,0,0
"RT @Diario_16: 🗣 Irene Díaz Abellán de Euskadi-Telebilbao: ""Me ha llamado mucho la atención ver a gente en la calle celebrando la victoria…",139,1389716013747523584,2021-05-04 22:58:12,Twitter for iPhone,0,0
"RT @VickyGMN: Edmundo Bal dice que no es un mal día para C’s, es un mal día para Madrid.

No reírse que ya me estoy riendo Yo por todos vos…",140,1389716013307121672,2021-05-04 22:58:11,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389716013139337220,2021-05-04 22:58:11,Twitter for Android,0,0
"RT @albertomunoz_14: “Porque Madrid parece muy moderna pero Madrid no es moderna.”

Madrid no es Malasaña. #Elecciones4M https://t.co/sPqFV…",140,1389716010668855302,2021-05-04 22:58:11,Twitter for iPhone,0,0
"RT @VillalobosLuis: @el_pais Grande Madrid #Elecciones4M.

No al comunismo socialismo hamponil de Iglesias. #IglesiasCierraAlSalir",130,1389716007653097480,2021-05-04 22:58:10,Twitter for Android,0,0
"RT @IdiazAyuso: Hola tabernarios, ¿qué tal lleváis la jornada?

#Elecciones4M",77,1389716006889721862,2021-05-04 22:58:10,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389716003513409540,2021-05-04 22:58:09,Twitter for Android,0,0
RT @AndaluciaSinVOX: A Madrid le importa más los bares y las cervezas que los 15.000 muertos yaciendo sin identificar en el palacio de hiel…,140,1389716002850619393,2021-05-04 22:58:09,Twitter for Android,0,0
RT @el_pais: 🗳️ DIRECTO | Así queda la Asamblea de Madrid con el 99% escrutado #Elecciones4M https://t.co/Nxxka4musc https://t.co/pTKz84ARIM,140,1389716002037026818,2021-05-04 22:58:09,Twitter for Android,0,0
"RT @FerR1979: Flipante
#Elecciones4M https://t.co/WCjoHX9GfP",60,1389715998559834112,2021-05-04 22:58:08,Twitter Web App,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389715997502885890,2021-05-04 22:58:08,Twitter for Android,0,0
"RT @rimbaudarth: El problema de Pedro Sánchez es que hay momentos en que no le queda más remedio que pisar la calle. #Elecciones4M 
 https:…",140,1389715995477086213,2021-05-04 22:58:07,Twitter for Android,0,0
"RT @IdiazAyuso: Hola tabernarios, ¿qué tal lleváis la jornada?

#Elecciones4M",77,1389715989760286723,2021-05-04 22:58:06,Twitter Web App,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715989370216453,2021-05-04 22:58:06,Twitter for Android,0,0
"Se os ha caído ésto
@DebatAlRojoVivo 
@PabloIglesias 
@PODEMOS 
#Elecciones4M https://t.co/Q27mgrJIyG",101,1389715984970391554,2021-05-04 22:58:05,Twitter Web App,1,0
"RT @SWRFernando: Tras las elecciones de Madrid lo que queda claro es que ni Catalunya ni Euskal Herria son España. 

#Elecciones4M",130,1389715978313945091,2021-05-04 22:58:03,Twitter Web App,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715976166461446,2021-05-04 22:58:03,Twitter for iPhone,0,0
"RT @rimbaudarth: El problema de Pedro Sánchez es que hay momentos en que no le queda más remedio que pisar la calle. #Elecciones4M 
 https:…",140,1389715974857924615,2021-05-04 22:58:02,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715970688757763,2021-05-04 22:58:01,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715970055413760,2021-05-04 22:58:01,Twitter for Android,0,0
"RT @rimbaudarth: El problema de Pedro Sánchez es que hay momentos en que no le queda más remedio que pisar la calle. #Elecciones4M 
 https:…",140,1389715968641863681,2021-05-04 22:58:01,Twitter for Android,0,0
RT @CasoAislado_Es: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Eleccione…,140,1389715967660412933,2021-05-04 22:58:01,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715962857992194,2021-05-04 22:57:59,Twitter for iPhone,0,0
"RT @sergio_castro_g: ¿Querían guerra? Toma guerra.

Ayuso gana en Pinto, Parla, Fuenlabrada o Leganés. Gana hasta en Vallecas, Tetuán, Vill…",140,1389715956541317126,2021-05-04 22:57:58,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715955908030464,2021-05-04 22:57:58,Twitter Web App,0,0
RT @el_pais: 🗳️ DIRECTO | Así queda la Asamblea de Madrid con el 99% escrutado #Elecciones4M https://t.co/Nxxka4musc https://t.co/pTKz84ARIM,140,1389715953735376898,2021-05-04 22:57:57,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715945762041864,2021-05-04 22:57:55,Twitter for Android,0,0
"RT @CataDeCambridge: Ciudadanos, mi partido favorito  #Elecciones4M https://t.co/zvwF7oIPu2",91,1389715944860274688,2021-05-04 22:57:55,Twitter for iPhone,0,0
RT @anai_martin: Ahí va el resumen de una noche electoral apoteósica para el PP. según los veteranos del partido no se vivía una así desde…,139,1389715944109449221,2021-05-04 22:57:55,Twitter for iPhone,0,0
"RT @____Daniel___E: NO LE QUIERE #ESPAÑA🇪🇸

#PedroSánchez abucheado al

llegar al colegio electoral.

#GobiernoCriminalyCorrupto 
#Gobierno…",140,1389715942553362432,2021-05-04 22:57:55,Twitter for Android,0,0
"RT @IdiazAyuso: Hola tabernarios, ¿qué tal lleváis la jornada?

#Elecciones4M",77,1389715939885785091,2021-05-04 22:57:54,Twitter for Android,0,0
"RT @JavierVillamor: Tiene que pagar su chalet de Galapagar más otro terreno que, según algunas fuentes, habría comprado en Torrelodones, y…",139,1389715938266779649,2021-05-04 22:57:54,Twitter for Android,0,0
"RT @El_cervecista: El macho ALPHA se vuelve al jacuzzi del chalét. 
#Elecciones4M https://t.co/nwnJ9kqHCm",105,1389715937901924361,2021-05-04 22:57:53,Twitter for iPhone,0,0
"RT @Belen_Larioss: 🔴 Salta la sorpresa en Las Gaunaaaas!!!!!!!!
Se va el Marqués.
Se va!!!!!!!!!
Se vaaaaaaaa! 
Deja todos sus cargos!!!!!!…",140,1389715936983326730,2021-05-04 22:57:53,Twitter for Android,0,0
"RT @BECAES_: ¿Recordáis cuando Cs miraba por encima del hombro a los de VOX en el Congreso?

Justicia divina.

#Elecciones4M",124,1389715932046630917,2021-05-04 22:57:52,Twitter for iPhone,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Mónica García (Más Madrid): ""Hemos liderado esta alternativa. Seremos quienes lideren el cambi…",140,1389715925943865349,2021-05-04 22:57:51,Twitter for Android,0,0
"RT @CiudadanosCs: Es una noche dura para el centro político.

📡 @BalEdmundo ""Asumí este reto sabiendo que nos enfrentábamos a una situación…",140,1389715925570662407,2021-05-04 22:57:50,Twitter Web App,0,0
RT @lydiacachosi: Hoy hay elecciones en #Madrid y me sorprende que haya quienes no están conscientes de su privilegio para decidir sin que…,139,1389715925486682112,2021-05-04 22:57:50,Twitter for Android,0,0
"RT @IdiazAyuso: Hola tabernarios, ¿qué tal lleváis la jornada?

#Elecciones4M",77,1389715919623106562,2021-05-04 22:57:49,Twitter for Android,0,0
"RT @El_Plural: 🔴Carla Antonelli, icono trans, se queda sin su acta de diputada por el desplome del PSOE #Elecciones4M 
 https://t.co/xF90cX…",140,1389715919564324869,2021-05-04 22:57:49,Twitter for iPhone,0,0
